search_term,npi,org_name,taxonomy,address,city,state,zip,system
Northwell,1457806036,SPORTS PHYSICAL THERAPY OCCUPATIONAL THERAPY AND REHABILITATION SERVIC,"Occupational Therapist, Hand",210 E 64TH ST,NEW YORK CITY,NY,10021,Northwell
Northwell,1386501765,SPORTS PHYSICAL THERAPY OCCUPATIONAL THERAPY AND REHABILITATION SERVIC,"Physical Therapist, Hand",410 LAKEVILLE RD STE 303,NEW HYDE PARK,NY,11042,Northwell
Westchester Medical,1437247509,1211 WPR MEDICAL SERVICES PC,Internal Medicine,1211 WHITE PLAINS RD,BRONX,NY,10472,WMC
Westchester Medical,1164624748,NEW YORK MEDICAL COLLEGE,"Specialist, Research Study",15 DANA ROAD,VALHALLA,NY,10595,WMC
Westchester Medical,1598861767,REZA CHOWDHURY MEDICAL PC,Clinic/Center,1957 WESTCHESTER AVE,BRONX,NY,10462,WMC
Westchester Medical,1518241918,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,"Internal Medicine, Cardiovascular Disease",100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1760657233,WESTCHESTER COUNTY HEALTH CARE CORPORATION,"Clinic/Center, End-Stage Renal Disease (ESRD) Treatment",95 GRASSLANDS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1972778447,WESTCHESTER COUNTY HEALTH CARE CORPORATION,Rehabilitation Unit,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1659546125,WESTCHESTER COUNTY HEALTH CARE CORPORATION,Psychiatric Unit,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1821237959,WESTCHESTER COUNTY HEALTH CARE CORPORATION,General Acute Care Hospital,95 GRASSLANDS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1932280666,WESTCHESTER COUNTY HEALTH CARE CORPORATION,General Acute Care Hospital,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1346496973,WESTCHESTER COUNTY HEALTHCARE CORPORATION,"Surgery, Surgical Critical Care",95 GRASSLANDS ROAD,VALHALLA,NY,10595,WMC
Westchester Medical,1457455511,WESTCHESTER MEDICAL ASSOCIATES PC,"Internal Medicine, Pulmonary Disease",322 UNDERHILL AVENUE,YORKTOWN HTS,NY,10598,WMC
Westchester Medical,1134362445,WESTCHESTER MEDICAL CANTER,General Acute Care Hospital,95 GRASSLANDS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1649844416,"WESTCHESTER MEDICAL CARE, PC",Neurological Surgery,2932 WILKINSON AVE,BRONX,NY,10461,WMC
Westchester Medical,1316996176,"WESTCHESTER MEDICAL CARE, PLLC",Internal Medicine,160 S CENTRAL AVE,ELMSFORD,NY,10523,WMC
Westchester Medical,1205087806,WESTCHESTER MEDICAL CENTER,General Acute Care Hospital,GRASSLANDS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1740464817,WESTCHESTER MEDICAL CENTER,General Acute Care Hospital,95 GRASSLANDS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1023286184,WESTCHESTER MEDICAL CENTER,General Acute Care Hospital,10 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1356611917,WESTCHESTER MEDICAL CENTER,General Acute Care Hospital,95 GRASSLANDS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1700294352,WESTCHESTER MEDICAL CENTER,General Acute Care Hospital,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1467682708,WESTCHESTER MEDICAL CENTER,General Acute Care Hospital,100 WOODS RD. WESTCHESTER MEDICAL CENTER,VALHALLA,NY,10595,WMC
Westchester Medical,1720416951,WESTCHESTER MEDICAL CENTER,Student in an Organized Health Care Education/Training Program,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1588041628,WESTCHESTER MEDICAL CENTER,"General Acute Care Hospital, Children",1935 EASTCHESTER RD APT 3D,BRONX,NY,10461,WMC
Westchester Medical,1730400946,WESTCHESTER MEDICAL CENTER,General Acute Care Hospital,95 GRASSLANDS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1922088186,WESTCHESTER MEDICAL CENTER,General Acute Care Hospital,95 GRASSLANDS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1063766616,WESTCHESTER MEDICAL CENTER,Student in an Organized Health Care Education/Training Program,4 NEDS WAY,WAPPINGERS FALLS,NY,12590,WMC
Westchester Medical,1477854438,WESTCHESTER MEDICAL CENTER,General Acute Care Hospital,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1265747372,WESTCHESTER MEDICAL CENTER - BEHAVIORAL HEALTH CENTER,Psychiatric Hospital,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1740687458,WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES PC,Anesthesiology,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1912131392,"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",Surgery,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1588099154,"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",Internal Medicine,19 BRADHURST AVE,HAWTHORNE,NY,10532,WMC
Westchester Medical,1912384223,"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",Psychologist,100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1902197361,"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",Thoracic Surgery (Cardiothoracic Vascular Surgery),100 WOODS RD,VALHALLA,NY,10595,WMC
Westchester Medical,1942492715,"WESTCHESTER MEDICAL CENTER, VALHALLA NY 10595",General Acute Care Hospital,95 GRASSLANDS ROAD,VALHALLA,NY,10595,WMC
Westchester Medical,1841074630,"WESTCHESTER MEDICAL GROUP, P.C.",Durable Medical Equipment & Medical Supplies,1084 N BROADWAY,YONKERS,NY,10701,WMC
Westchester Medical,1881653822,"WESTCHESTER MEDICAL GROUP, P.C.","Internal Medicine, Critical Care Medicine",800 WESTCHESTER AVE STE N715,RYE BROOK,NY,10573,WMC
Westchester Medical,1649054420,"WESTCHESTER MEDICAL GROUP, P.C.",Durable Medical Equipment & Medical Supplies,171 HUGUENOT ST,NEW ROCHELLE,NY,10801,WMC
Westchester Medical,1790569572,"WESTCHESTER MEDICAL GROUP, P.C.",Durable Medical Equipment & Medical Supplies,1 THEALL RD,RYE,NY,10580,WMC
Westchester Medical,1831500123,"WESTCHESTER MEDICAL REGIONAL PHYSICIAN SERVICES, PC",Internal Medicine,241 NORTH RD,POUGHKEEPSIE,NY,12601,WMC
Westchester Medical,1457762460,"WESTCHESTER MEDICAL REGIONAL PHYSICIAN SERVICES, PC","Psychiatry & Neurology, Psychiatry",241 NORTH RD,POUGHKEEPSIE,NY,12601,WMC
Westchester Medical,1326123753,WESTCHESTER MEDICAL REHABILITATION & ACUPUNCTURE PC,"Physical Medicine & Rehabilitation, Sports Medicine",116 N CENTRAL AVE,HARTSDALE,NY,10530,WMC
Westchester Medical,1033581046,WESTCHESTER MEDICAL WELLNESS,"Internal Medicine, Bariatric Medicine",271 MAIN ST,EASTCHESTER,NY,10709,WMC
White Plains Hospital,1003190414,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,"Internal Medicine, Cardiovascular Disease",41 E POST RD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1417179037,WHITE PLAINS HOSPITAL,General Acute Care Hospital,77 EAST POST RD.,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1043254139,WHITE PLAINS HOSPITAL,General Acute Care Hospital,DAVIS AVE AT E POST RD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1851756084,WHITE PLAINS HOSPITAL,General Acute Care Hospital,421 WHITE PLAINS RD,EASTCHESTER,NY,10709,White Plains
White Plains Hospital,1336312719,WHITE PLAINS HOSPITAL CENTER,Hospitalist,DAVIS AVE AT E POST RD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1457346025,WHITE PLAINS HOSPITAL CENTER,Home Health,90 S RIDGE ST,RYE BROOK,NY,10573,White Plains
White Plains Hospital,1649433772,WHITE PLAINS HOSPITAL CENTER FAMILY HEALTH,"Clinic/Center, Community Health",41 E POST RD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1689015893,WHITE PLAINS HOSPITAL MEDICAL CENTER,General Acute Care Hospital,41 E POST RD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1952670978,WHITE PLAINS HOSPITAL MEDICAL CENTER,Thoracic Surgery (Cardiothoracic Vascular Surgery),33 DAVIS AVE,WHITE PLAINS,NY,10605,White Plains
White Plains Hospital,1962892695,WHITE PLAINS HOSPITAL MEDICAL CENTER,"Radiology, Diagnostic Radiology",41 E POST RD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1033446224,WHITE PLAINS HOSPITAL MEDICAL CENTER,General Acute Care Hospital,41 E POST ROAD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1992255392,WHITE PLAINS HOSPITAL MEDICAL CENTER,Hospitalist,41 E POST RD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1003089491,WHITE PLAINS HOSPITAL MEDICAL CENTER,Hospitalist,DAVIS AVE AT E POST RD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1629450481,WHITE PLAINS HOSPITAL MEDICAL CENTER,,41 E POST RD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1053684308,WHITE PLAINS HOSPITAL MEDICAL CENTER,,4 LYON PL,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1083975056,WHITE PLAINS HOSPITAL MEDICAL CENTER,Surgery,170 MAPLE AVE,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1215220595,WHITE PLAINS HOSPITAL MEDICAL CENTER,Obstetrics & Gynecology,170 MAPLE AVE,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1881982429,WHITE PLAINS HOSPITAL MEDICAL CENTER,Orthopaedic Surgery,222 WESTCHESTER AVE,WHITE PLAINS,NY,10604,White Plains
White Plains Hospital,1174994149,WHITE PLAINS HOSPITAL MEDICAL CENTER,Family Medicine,99 BUSINESS PARK DR,ARMONK,NY,10504,White Plains
White Plains Hospital,1447255153,WHITE PLAINS HOSPITAL MEDICAL CENTER,General Acute Care Hospital,41 E POST ROAD,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1609174937,WHITE PLAINS HOSPITAL MEDICAL CENTER,Colon & Rectal Surgery,170 MAPLE AVE,WHITE PLAINS,NY,10601,White Plains
White Plains Hospital,1457658445,WHITE PLAINS HOSPITAL MEDICAL CENTER,"Internal Medicine, Gastroenterology",311 NORTH ST,WHITE PLAINS,NY,10605,White Plains
